timestamp,kwh,FID,the_geom,code,precip_quantity,precip_range,temp,temp_min,temp_max,temp_grass_min,wind_speed,wind_speed_unit,wind_direction,wind_peak_speed,humidity_relative,weather_current,pressure,pressure_station_level,sun_duration_24hours,short_wave_from_sky_24hours,cloudiness,date,time,datum,Opkomst,Op ware middag,Ondergang
2023-04-06 05:00:00,155.33630000000002,synop_data.6434.2023-04-06 05:00:00+00,POINT (50.980293 3.816003),6434,,,6.6,,,,2.297,1,219.9,3.5,80.2,,1016.9,1014.8,,,,2023-04-06,05:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 06:00:00,155.33630000000002,synop_data.6414.2023-04-06 06:00:00+00,POINT (50.90398 3.121692),6414,0.8,2.0,6.8,5.8,,,2.489,1,185.7,5.8,91.1,,1016.0,1012.7,,,,2023-04-06,06:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 07:00:00,155.33630000000002,synop_data.6434.2023-04-06 07:00:00+00,POINT (50.980293 3.816003),6434,,,6.6,,,,2.569,1,171.5,4.4,89.6,,1016.3,1014.2,,,,2023-04-06,07:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 08:00:00,155.33630000000002,synop_data.6407.2023-04-06 08:00:00+00,POINT (51.200341 2.887306),6407,,,6.0,,,,5.0,1,170.0,8.0,,59.0,1014.5,1013.9,,,8.0,2023-04-06,08:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 09:00:00,155.37310000000002,synop_data.6434.2023-04-06 09:00:00+00,POINT (50.980293 3.816003),6434,,,7.1,,,2.9,5.174,1,189.8,9.5,92.1,,1015.9,1013.9,,,,2023-04-06,09:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 10:00:00,155.45030000000003,synop_data.6418.2023-04-06 10:00:00+00,POINT (51.347375 3.201846),6418,,,7.5,,,,7.699,1,179.0,10.4,92.3,,1013.7,1012.0,,,,2023-04-06,10:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 11:00:00,155.5944,synop_data.6434.2023-04-06 11:00:00+00,POINT (50.980293 3.816003),6434,,,8.1,,,,6.158,1,198.8,10.0,95.9,,1015.2,1013.1,,,,2023-04-06,11:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 12:00:00,155.7588,synop_data.6418.2023-04-06 12:00:00+00,POINT (51.347375 3.201846),6418,0.4,1.0,8.8,,,,7.782,1,181.8,11.3,93.2,,1012.9,1011.3,,,,2023-04-06,12:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 13:00:00,155.90310000000002,synop_data.6434.2023-04-06 13:00:00+00,POINT (50.980293 3.816003),6434,,,8.6,,,,5.844,1,198.0,10.2,95.5,,1014.3,1012.3,,,,2023-04-06,13:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 14:00:00,156.07180000000002,synop_data.6414.2023-04-06 14:00:00+00,POINT (50.90398 3.121692),6414,,,11.4,,,,5.208,1,229.9,8.3,89.7,,1013.6,1010.4,,,,2023-04-06,14:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 15:00:00,156.21200000000002,synop_data.6434.2023-04-06 15:00:00+00,POINT (50.980293 3.816003),6434,,,10.4,,,,3.966,1,220.0,10.5,95.4,,1013.7,1011.7,,,,2023-04-06,15:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 16:00:00,156.3436,synop_data.6414.2023-04-06 16:00:00+00,POINT (50.90398 3.121692),6414,,,12.0,,,,5.112,1,249.3,9.4,80.8,,1013.7,1010.6,,,,2023-04-06,16:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 17:00:00,156.4678,synop_data.6434.2023-04-06 17:00:00+00,POINT (50.980293 3.816003),6434,,,10.5,,,,2.504,1,211.8,5.8,91.7,,1013.7,1011.7,,,,2023-04-06,17:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 18:00:00,156.64220000000003,synop_data.6407.2023-04-06 18:00:00+00,POINT (51.200341 2.887306),6407,11.0,2.0,9.4,,10.2,,5.0,1,260.0,10.0,,25.0,1014.5,1013.9,,,7.0,2023-04-06,18:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 19:00:00,156.70950000000002,synop_data.6434.2023-04-06 19:00:00+00,POINT (50.980293 3.816003),6434,,,9.9,,,,2.363,1,291.3,6.3,92.3,,1015.1,1013.1,,,,2023-04-06,19:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 20:00:00,156.7785,synop_data.6418.2023-04-06 20:00:00+00,POINT (51.347375 3.201846),6418,,,9.5,,,,3.475,1,242.9,7.4,93.2,,1015.5,1013.8,,,,2023-04-06,20:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 21:00:00,156.77970000000002,synop_data.6434.2023-04-06 21:00:00+00,POINT (50.980293 3.816003),6434,,,9.2,,,,2.636,1,266.1,6.3,93.3,,1016.0,1014.0,,,,2023-04-06,21:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 22:00:00,156.77970000000002,synop_data.6407.2023-04-06 22:00:00+00,POINT (51.200341 2.887306),6407,,,8.3,,,,5.0,1,300.0,9.0,,80.0,1016.4,1015.8,,,8.0,2023-04-06,22:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-06 23:00:00,156.77970000000002,synop_data.6434.2023-04-06 23:00:00+00,POINT (50.980293 3.816003),6434,,,8.3,,,,2.932,1,287.5,5.8,90.6,,1016.3,1014.3,,,,2023-04-06,23:00,2023-04-06,07:08:00,13:45:00,20:23:00
2023-04-07 00:00:00,156.77970000000002,synop_data.6418.2023-04-07 00:00:00+00,POINT (51.347375 3.201846),6418,3.4,1.0,8.7,,,,2.929,1,263.8,11.0,91.4,,1016.5,1014.8,3.0,,,2023-04-07,00:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 01:00:00,156.77970000000002,synop_data.6434.2023-04-07 01:00:00+00,POINT (50.980293 3.816003),6434,,,7.8,,,,1.745,1,280.6,6.1,95.5,,1016.5,1014.5,,,,2023-04-07,01:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 02:00:00,156.77970000000002,synop_data.6414.2023-04-07 02:00:00+00,POINT (50.90398 3.121692),6414,,,7.5,,,,1.778,1,283.9,4.6,95.6,,1016.9,1013.7,,,,2023-04-07,02:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 03:00:00,156.77970000000002,synop_data.6434.2023-04-07 03:00:00+00,POINT (50.980293 3.816003),6434,,,7.3,,,,2.18,1,291.0,6.1,96.5,,1017.0,1014.9,,,,2023-04-07,03:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 04:00:00,156.77970000000002,synop_data.6407.2023-04-07 04:00:00+00,POINT (51.200341 2.887306),6407,,,7.0,,,,4.0,1,350.0,7.0,,,1017.1,1016.5,,,1.0,2023-04-07,04:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 05:00:00,156.77970000000002,synop_data.6434.2023-04-07 05:00:00+00,POINT (50.980293 3.816003),6434,,,6.0,,,,1.569,1,292.1,2.4,100.0,,1017.2,1015.2,,,,2023-04-07,05:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 06:00:00,156.77970000000002,synop_data.6407.2023-04-07 06:00:00+00,POINT (51.200341 2.887306),6407,2.0,2.0,7.6,6.9,,6.0,3.0,1,350.0,7.0,,2.0,1018.0,1017.4,,,7.0,2023-04-07,06:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 07:00:00,156.77970000000002,synop_data.6434.2023-04-07 07:00:00+00,POINT (50.980293 3.816003),6434,,,7.5,,,,1.54,1,297.9,2.4,98.0,,1018.2,1016.1,,,,2023-04-07,07:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 08:00:00,156.78090000000003,synop_data.6418.2023-04-07 08:00:00+00,POINT (51.347375 3.201846),6418,,,8.7,,,,6.399,1,345.8,8.1,89.6,,1018.9,1017.2,,,,2023-04-07,08:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 09:00:00,156.8615,synop_data.6434.2023-04-07 09:00:00+00,POINT (50.980293 3.816003),6434,,,9.5,,,0.1,3.644,1,2.8,5.6,81.7,,1019.1,1017.1,,,,2023-04-07,09:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 10:00:00,157.03510000000003,synop_data.6407.2023-04-07 10:00:00+00,POINT (51.200341 2.887306),6407,,,8.8,,,,6.0,1,360.0,9.0,,,1020.2,1019.6,,,7.0,2023-04-07,10:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 11:00:00,157.33270000000002,synop_data.6434.2023-04-07 11:00:00+00,POINT (50.980293 3.816003),6434,,,9.8,,,,3.908,1,337.5,7.7,85.4,,1019.6,1017.5,,,,2023-04-07,11:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 12:00:00,157.87260000000003,synop_data.6418.2023-04-07 12:00:00+00,POINT (51.347375 3.201846),6418,0.1,1.0,9.9,,,,6.847,1,336.9,9.7,82.3,,1020.3,1018.7,,,,2023-04-07,12:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 13:00:00,158.3094,synop_data.6434.2023-04-07 13:00:00+00,POINT (50.980293 3.816003),6434,,,10.0,,,,5.17,1,339.4,8.5,79.3,,1020.3,1018.3,,,,2023-04-07,13:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 14:00:00,158.72860000000003,synop_data.6418.2023-04-07 14:00:00+00,POINT (51.347375 3.201846),6418,,,9.2,,,,5.991,1,330.8,10.4,85.1,,1021.2,1019.5,,,,2023-04-07,14:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 15:00:00,159.2228,synop_data.6434.2023-04-07 15:00:00+00,POINT (50.980293 3.816003),6434,,,9.2,,,,4.593,1,357.4,8.9,78.8,,1020.8,1018.8,,,,2023-04-07,15:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 16:00:00,159.58870000000002,synop_data.6407.2023-04-07 16:00:00+00,POINT (51.200341 2.887306),6407,,,8.6,,,,4.0,1,360.0,8.0,,,1021.6,1021.0,,,6.0,2023-04-07,16:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 17:00:00,159.90030000000002,synop_data.6434.2023-04-07 17:00:00+00,POINT (50.980293 3.816003),6434,,,8.7,,,,3.909,1,346.6,6.2,78.3,,1021.5,1019.5,,,,2023-04-07,17:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 18:00:00,160.43390000000002,synop_data.6418.2023-04-07 18:00:00+00,POINT (51.347375 3.201846),6418,0.1,2.0,8.7,,10.1,,6.522,1,349.1,11.9,82.0,,1022.1,1020.4,,,,2023-04-07,18:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 19:00:00,160.86910000000003,synop_data.6434.2023-04-07 19:00:00+00,POINT (50.980293 3.816003),6434,,,8.2,,,,2.504,1,340.0,5.6,82.3,,1022.5,1020.5,,,,2023-04-07,19:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 20:00:00,160.94360000000003,synop_data.6414.2023-04-07 20:00:00+00,POINT (50.90398 3.121692),6414,,,7.3,,,,1.905,1,356.6,3.7,85.9,,1023.4,1020.1,,,,2023-04-07,20:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 21:00:00,160.94360000000003,synop_data.6434.2023-04-07 21:00:00+00,POINT (50.980293 3.816003),6434,,,8.1,,,,2.591,1,338.5,5.6,87.3,,1023.3,1021.3,,,,2023-04-07,21:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 22:00:00,160.94360000000003,synop_data.6414.2023-04-07 22:00:00+00,POINT (50.90398 3.121692),6414,,,7.0,,,,1.396,1,306.8,2.9,89.5,,1023.9,1020.6,,,,2023-04-07,22:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-07 23:00:00,160.94360000000003,synop_data.6434.2023-04-07 23:00:00+00,POINT (50.980293 3.816003),6434,,,7.8,,,,1.383,1,310.7,2.9,88.9,,1023.6,1021.6,,,,2023-04-07,23:00,2023-04-07,07:06:00,13:45:00,20:24:00
2023-04-08 00:00:00,160.94360000000003,synop_data.6414.2023-04-08 00:00:00+00,POINT (50.90398 3.121692),6414,0.0,1.0,5.6,,,,1.316,1,296.8,4.5,96.3,,1024.0,1020.7,174.0,9476400.0,,2023-04-08,00:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 01:00:00,160.94360000000003,synop_data.6434.2023-04-08 01:00:00+00,POINT (50.980293 3.816003),6434,,,7.5,,,,1.0,1,340.1,1.9,86.7,,1023.8,1021.8,,,,2023-04-08,01:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 02:00:00,160.94360000000003,synop_data.6407.2023-04-08 02:00:00+00,POINT (51.200341 2.887306),6407,,,7.2,,,,3.0,1,320.0,5.0,,,1024.1,1023.5,,,7.0,2023-04-08,02:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 03:00:00,160.94360000000003,synop_data.6434.2023-04-08 03:00:00+00,POINT (50.980293 3.816003),6434,,,7.2,,,,1.0,1,310.6,2.7,89.6,,1024.2,1022.1,,,,2023-04-08,03:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 04:00:00,160.94360000000003,synop_data.6418.2023-04-08 04:00:00+00,POINT (51.347375 3.201846),6418,,,8.6,,,,4.188,1,342.8,5.7,75.1,,1024.5,1022.8,,,,2023-04-08,04:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 05:00:00,160.94360000000003,synop_data.6434.2023-04-08 05:00:00+00,POINT (50.980293 3.816003),6434,,,7.3,,,,0.0,1,,3.7,88.4,,1024.5,1022.4,,,,2023-04-08,05:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 06:00:00,160.94360000000003,synop_data.6407.2023-04-08 06:00:00+00,POINT (51.200341 2.887306),6407,0.0,2.0,7.6,5.6,,5.0,3.0,1,350.0,6.0,,,1025.4,1024.8,,,7.0,2023-04-08,06:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 07:00:00,160.94360000000003,synop_data.6434.2023-04-08 07:00:00+00,POINT (50.980293 3.816003),6434,,,7.7,,,,1.0,1,311.4,1.3,88.6,,1025.5,1023.5,,,,2023-04-08,07:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 08:00:00,160.94360000000003,synop_data.6418.2023-04-08 08:00:00+00,POINT (51.347375 3.201846),6418,,,8.9,,,,4.031,1,344.2,5.1,81.5,,1026.2,1024.5,,,,2023-04-08,08:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 09:00:00,161.00050000000002,synop_data.6434.2023-04-08 09:00:00+00,POINT (50.980293 3.816003),6434,,,9.5,,,6.4,3.484,1,11.8,5.4,79.6,,1026.3,1024.3,,,,2023-04-08,09:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 10:00:00,161.22250000000005,synop_data.6407.2023-04-08 10:00:00+00,POINT (51.200341 2.887306),6407,,,8.6,,,,4.0,1,350.0,6.0,,,1026.8,1026.2,,,6.0,2023-04-08,10:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 11:00:00,161.54860000000002,synop_data.6434.2023-04-08 11:00:00+00,POINT (50.980293 3.816003),6434,,,10.6,,,,3.599,1,10.7,4.8,77.1,,1026.5,1024.4,,,,2023-04-08,11:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 12:00:00,162.3496,synop_data.6418.2023-04-08 12:00:00+00,POINT (51.347375 3.201846),6418,0.0,1.0,9.5,,,,3.274,1,21.5,5.7,86.3,,1026.8,1025.1,,,,2023-04-08,12:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 13:00:00,162.74720000000002,synop_data.6434.2023-04-08 13:00:00+00,POINT (50.980293 3.816003),6434,,,12.0,,,,2.665,1,4.8,4.5,73.1,,1026.1,1024.1,,,,2023-04-08,13:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 14:00:00,163.1167,synop_data.6414.2023-04-08 14:00:00+00,POINT (50.90398 3.121692),6414,,,10.3,,,,3.114,1,350.5,4.7,82.9,,1026.5,1023.2,,,,2023-04-08,14:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 15:00:00,163.4841,synop_data.6434.2023-04-08 15:00:00+00,POINT (50.980293 3.816003),6434,,,12.8,,,,2.988,1,350.0,5.3,67.0,,1025.6,1023.6,,,,2023-04-08,15:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 16:00:00,163.83230000000003,synop_data.6418.2023-04-08 16:00:00+00,POINT (51.347375 3.201846),6418,,,8.7,,,,4.375,1,10.8,5.3,85.1,,1026.1,1024.4,,,,2023-04-08,16:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 17:00:00,164.49710000000002,synop_data.6434.2023-04-08 17:00:00+00,POINT (50.980293 3.816003),6434,,,12.7,,,,2.095,1,9.5,3.6,65.2,,1025.4,1023.4,,,,2023-04-08,17:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 18:00:00,164.8138,synop_data.6407.2023-04-08 18:00:00+00,POINT (51.200341 2.887306),6407,0.0,2.0,7.9,,9.7,,3.0,1,360.0,5.0,,,1026.4,1025.8,,,7.0,2023-04-08,18:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 19:00:00,165.26290000000003,synop_data.6434.2023-04-08 19:00:00+00,POINT (50.980293 3.816003),6434,,,10.7,,,,2.535,1,355.5,4.0,82.2,,1026.0,1023.9,,,,2023-04-08,19:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 20:00:00,165.3514,synop_data.6414.2023-04-08 20:00:00+00,POINT (50.90398 3.121692),6414,,,7.7,,,,1.922,1,21.2,4.3,94.1,,1026.5,1023.3,,,,2023-04-08,20:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 21:00:00,165.3514,synop_data.6434.2023-04-08 21:00:00+00,POINT (50.980293 3.816003),6434,,,7.2,,,,2.045,1,343.3,5.1,94.8,,1026.4,1024.3,,,,2023-04-08,21:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 22:00:00,165.3514,synop_data.6407.2023-04-08 22:00:00+00,POINT (51.200341 2.887306),6407,,,6.2,,,,2.0,1,40.0,4.0,,10.0,1026.1,1025.5,,,2.0,2023-04-08,22:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-08 23:00:00,165.3514,synop_data.6434.2023-04-08 23:00:00+00,POINT (50.980293 3.816003),6434,,,3.5,,,,0.0,1,,1.6,98.9,,1026.0,1023.9,,,,2023-04-08,23:00,2023-04-08,07:04:00,13:44:00,20:26:00
2023-04-09 00:00:00,165.3514,synop_data.6407.2023-04-09 00:00:00+00,POINT (51.200341 2.887306),6407,0.0,1.0,6.0,,,,2.0,1,60.0,6.0,,10.0,1025.6,1024.9,,,2.0,2023-04-09,00:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 01:00:00,165.3514,synop_data.6434.2023-04-09 01:00:00+00,POINT (50.980293 3.816003),6434,,,3.0,,,,0.0,1,,1.9,100.0,,1025.5,1023.5,,,,2023-04-09,01:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 02:00:00,165.3514,synop_data.6418.2023-04-09 02:00:00+00,POINT (51.347375 3.201846),6418,,,8.3,,,,3.012,1,93.1,3.8,89.2,,1025.2,1023.6,,,,2023-04-09,02:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 03:00:00,165.3514,synop_data.6434.2023-04-09 03:00:00+00,POINT (50.980293 3.816003),6434,,,1.6,,,,1.039,1,83.0,1.9,99.1,,1025.2,1023.1,,,,2023-04-09,03:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 04:00:00,165.3514,synop_data.6407.2023-04-09 04:00:00+00,POINT (51.200341 2.887306),6407,,,0.4,,,,1.0,1,120.0,2.0,,46.0,1024.4,1023.8,,,1.0,2023-04-09,04:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 05:00:00,165.3514,synop_data.6434.2023-04-09 05:00:00+00,POINT (50.980293 3.816003),6434,,,2.0,,,,0.0,1,,1.1,100.0,,1024.8,1022.7,,,,2023-04-09,05:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 06:00:00,165.3514,synop_data.6407.2023-04-09 06:00:00+00,POINT (51.200341 2.887306),6407,0.0,2.0,0.2,-0.2,,1.0,1.0,1,190.0,3.0,,28.0,1024.7,1024.0,,,3.0,2023-04-09,06:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 07:00:00,165.3514,synop_data.6434.2023-04-09 07:00:00+00,POINT (50.980293 3.816003),6434,,,6.2,,,,1.859,1,91.6,2.4,96.4,,1025.0,1022.9,,,,2023-04-09,07:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 08:00:00,165.36290000000002,synop_data.6407.2023-04-09 08:00:00+00,POINT (51.200341 2.887306),6407,,,7.1,,,,2.0,1,150.0,3.0,,10.0,1024.7,1024.1,,,3.0,2023-04-09,08:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 09:00:00,165.44590000000002,synop_data.6434.2023-04-09 09:00:00+00,POINT (50.980293 3.816003),6434,,,11.2,,,-1.5,1.634,1,100.4,4.0,76.8,,1024.9,1022.9,,,,2023-04-09,09:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 10:00:00,165.6998,synop_data.6407.2023-04-09 10:00:00+00,POINT (51.200341 2.887306),6407,,,11.4,,,,3.0,1,120.0,5.0,,,1024.4,1023.8,,,3.0,2023-04-09,10:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 11:00:00,166.40330000000003,synop_data.6434.2023-04-09 11:00:00+00,POINT (50.980293 3.816003),6434,,,13.8,,,,1.307,1,247.8,3.2,66.8,,1023.9,1021.9,,,,2023-04-09,11:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 12:00:00,167.5946,synop_data.6418.2023-04-09 12:00:00+00,POINT (51.347375 3.201846),6418,0.0,1.0,11.6,,,,4.363,1,36.0,5.2,72.1,,1023.8,1022.1,,,,2023-04-09,12:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 13:00:00,168.9531,synop_data.6434.2023-04-09 13:00:00+00,POINT (50.980293 3.816003),6434,,,15.8,,,,2.369,1,226.4,4.2,56.0,,1023.4,1021.4,,,,2023-04-09,13:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 14:00:00,170.78430000000003,synop_data.6414.2023-04-09 14:00:00+00,POINT (50.90398 3.121692),6414,,,15.4,,,,1.362,1,169.0,3.1,56.9,,1022.5,1019.3,,,,2023-04-09,14:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 15:00:00,172.61780000000002,synop_data.6434.2023-04-09 15:00:00+00,POINT (50.980293 3.816003),6434,,,15.6,,,,1.712,1,137.8,5.6,54.3,,1022.2,1020.2,,,,2023-04-09,15:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 16:00:00,174.14400000000003,synop_data.6414.2023-04-09 16:00:00+00,POINT (50.90398 3.121692),6414,,,15.3,,,,2.621,1,158.4,5.2,60.1,,1021.4,1018.2,,,,2023-04-09,16:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 17:00:00,175.84840000000003,synop_data.6434.2023-04-09 17:00:00+00,POINT (50.980293 3.816003),6434,,,15.7,,,,1.522,1,142.7,3.7,54.7,,1021.4,1019.4,,,,2023-04-09,17:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 18:00:00,177.23300000000003,synop_data.6407.2023-04-09 18:00:00+00,POINT (51.200341 2.887306),6407,0.0,2.0,11.5,,15.1,,2.0,1,50.0,6.0,,,1021.3,1020.7,,,7.0,2023-04-09,18:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 19:00:00,177.89450000000002,synop_data.6434.2023-04-09 19:00:00+00,POINT (50.980293 3.816003),6434,,,10.7,,,,1.262,1,168.1,1.6,76.7,,1021.6,1019.6,,,,2023-04-09,19:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 20:00:00,177.95540000000005,synop_data.6418.2023-04-09 20:00:00+00,POINT (51.347375 3.201846),6418,,,12.4,,,,2.773,1,142.3,3.4,73.3,,1021.1,1019.5,,,,2023-04-09,20:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 21:00:00,177.95650000000003,synop_data.6434.2023-04-09 21:00:00+00,POINT (50.980293 3.816003),6434,,,8.1,,,,0.0,1,,1.6,87.2,,1021.5,1019.5,,,,2023-04-09,21:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 22:00:00,177.95650000000003,synop_data.6414.2023-04-09 22:00:00+00,POINT (50.90398 3.121692),6414,,,11.0,,,,1.629,1,156.8,3.7,76.5,,1020.8,1017.6,,,,2023-04-09,22:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-09 23:00:00,177.95650000000003,synop_data.6434.2023-04-09 23:00:00+00,POINT (50.980293 3.816003),6434,,,10.7,,,,2.573,1,149.1,4.3,71.9,,1021.3,1019.2,,,,2023-04-09,23:00,2023-04-09,07:02:00,13:44:00,20:28:00
2023-04-10 00:00:00,177.95650000000003,synop_data.6407.2023-04-10 00:00:00+00,POINT (51.200341 2.887306),6407,0.0,1.0,8.8,,,,3.0,1,150.0,4.0,,,1019.7,1019.1,,,7.0,2023-04-10,00:00,2023-04-10,07:00:00,13:44:00,20:29:00
2023-04-10 01:00:00,177.95650000000003,synop_data.6434.2023-04-10 01:00:00+00,POINT (50.980293 3.816003),6434,,,10.2,,,,2.595,1,150.3,5.0,72.4,,1020.1,1018.1,,,,2023-04-10,01:00,2023-04-10,07:00:00,13:44:00,20:29:00
2023-04-10 02:00:00,177.95650000000003,synop_data.6414.2023-04-10 02:00:00+00,POINT (50.90398 3.121692),6414,,,9.7,,,,2.388,1,163.7,4.4,77.3,,1018.9,1015.7,,,,2023-04-10,02:00,2023-04-10,07:00:00,13:44:00,20:29:00
2023-04-10 03:00:00,177.95650000000003,synop_data.6434.2023-04-10 03:00:00+00,POINT (50.980293 3.816003),6434,,,10.0,,,,3.451,1,169.8,6.7,66.9,,1019.2,1017.2,,,,2023-04-10,03:00,2023-04-10,07:00:00,13:44:00,20:29:00
2023-04-10 04:00:00,177.95650000000003,synop_data.6414.2023-04-10 04:00:00+00,POINT (50.90398 3.121692),6414,,,9.8,,,,2.963,1,170.1,5.9,72.6,,1018.0,1014.8,,,,2023-04-10,04:00,2023-04-10,07:00:00,13:44:00,20:29:00
2023-04-10 05:00:00,177.95650000000003,synop_data.6434.2023-04-10 05:00:00+00,POINT (50.980293 3.816003),6434,,,9.3,,,,3.259,1,151.2,5.7,67.7,,1017.9,1015.9,,,,2023-04-10,05:00,2023-04-10,07:00:00,13:44:00,20:29:00
2023-04-10 06:00:00,177.95650000000003,synop_data.6407.2023-04-10 06:00:00+00,POINT (51.200341 2.887306),6407,0.0,2.0,8.7,8.3,,8.0,5.0,1,160.0,7.0,,,1016.5,1015.9,,,6.0,2023-04-10,06:00,2023-04-10,07:00:00,13:44:00,20:29:00
2023-04-10 07:00:00,177.95650000000003,synop_data.6434.2023-04-10 07:00:00+00,POINT (50.980293 3.816003),6434,,,9.9,,,,4.432,1,162.5,7.0,65.2,,1017.2,1015.2,,,,2023-04-10,07:00,2023-04-10,07:00:00,13:44:00,20:29:00
