timestamp,kwh,timezone,temp,humidity_relative,pressure,cloudiness,date,Opkomst,Op ware middag,Ondergang,kwh_per_hour
2023-03-11 15:00:10.160454+00:00,0.54,+01,7.4,52.0,1012.2,7.0,2023-03-11,07:06:00,12:53:00,18:40:00,0.0
2023-03-11 16:00:10.217795+00:00,1.0200000000000002,+01,5.8,84.1,1011.5,7.0,2023-03-11,07:06:00,12:53:00,18:40:00,0.4800000000000002
2023-03-11 17:00:10.284064+00:00,1.1700000000000004,+01,6.1,60.7,1011.7,7.0,2023-03-11,07:06:00,12:53:00,18:40:00,0.15000000000000013
2023-03-11 18:00:10.224836+00:00,1.1800000000000004,+01,5.4,65.7,1011.9,7.0,2023-03-11,07:06:00,12:53:00,18:40:00,0.010000000000000009
2023-03-11 19:00:10.201847+00:00,1.1800000000000004,+01,3.7,73.2,1012.2,7.0,2023-03-11,07:06:00,12:53:00,18:40:00,0.0
2023-03-11 20:00:10.338166+00:00,1.1800000000000004,+01,4.1,84.1,1011.4,7.0,2023-03-11,07:06:00,12:53:00,18:40:00,0.0
2023-03-11 21:00:10.189411+00:00,1.1800000000000004,+01,4.5,66.6,1012.0,7.0,2023-03-11,07:06:00,12:53:00,18:40:00,0.0
2023-03-11 22:00:10.144590+00:00,1.1800000000000004,+01,3.9,84.1,1010.9,8.0,2023-03-11,07:06:00,12:53:00,18:40:00,0.0
2023-03-11 23:00:10.058642+00:00,1.1800000000000004,+01,4.7,68.7,1011.5,7.0,2023-03-11,07:06:00,12:53:00,18:40:00,0.0
2023-03-12 00:00:10.136006+00:00,1.1800000000000004,+01,4.2,87.2,1010.2,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.0
2023-03-12 01:00:10.053397+00:00,1.1800000000000004,+01,4.2,81.8,1010.4,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.0
2023-03-12 02:00:10.052299+00:00,1.1800000000000004,+01,4.1,91.5,1009.2,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.0
2023-03-12 03:00:10.056581+00:00,1.1800000000000004,+01,4.1,86.0,1009.3,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.0
2023-03-12 04:00:10.052339+00:00,1.1800000000000004,+01,4.5,99.8,1008.3,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.0
2023-03-12 05:00:10.049706+00:00,1.1800000000000004,+01,4.5,95.6,1008.4,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.0
2023-03-12 06:00:10.065654+00:00,1.1800000000000004,+01,5.8,84.1,1007.9,8.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.0
2023-03-12 07:00:10.128712+00:00,1.1800000000000004,+01,7.3,98.8,1008.8,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.0
2023-03-12 08:00:10.129245+00:00,1.2700000000000005,+01,7.9,94.1,1008.3,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.09000000000000008
2023-03-12 09:00:10.378337+00:00,1.5700000000000005,+01,10.1,89.5,1009.9,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.30000000000000004
2023-03-12 10:00:10.315571+00:00,2.230000000000001,+01,11.2,81.5,1010.4,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.6600000000000004
2023-03-12 11:00:10.136607+00:00,3.4900000000000007,+01,11.8,77.1,1010.3,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,1.2599999999999998
2023-03-12 12:00:10.135991+00:00,4.3100000000000005,+01,10.1,84.1,1010.0,6.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.8199999999999998
2023-03-12 13:00:10.146697+00:00,5.4,+01,12.2,67.8,1009.9,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,1.0899999999999999
2023-03-12 14:00:10.152971+00:00,6.29,+01,11.4,84.1,1009.2,6.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.8899999999999997
2023-03-12 15:00:10.132361+00:00,6.53,+01,11.9,69.6,1009.9,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.2400000000000002
2023-03-12 16:00:10.125926+00:00,6.61,+01,9.5,82.3,1008.7,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.08000000000000007
2023-03-12 17:02:29.954347+00:00,6.63,+01,11.1,75.0,1009.5,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.019999999999999574
2023-03-12 18:00:10.131459+00:00,6.63,+01,9.8,86.7,1009.1,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.0
2023-03-12 19:00:10.175752+00:00,6.63,+01,9.6,86.5,1008.6,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.0
2023-03-12 20:00:10.157940+00:00,6.63,+01,8.8,84.1,1006.6,8.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.0
2023-03-12 21:00:10.090292+00:00,6.63,+01,11.2,77.7,1007.1,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.0
2023-03-12 22:06:29.441436+00:00,6.6348,+01,9.5,84.1,1003.8,8.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.0048000000000003595
2023-03-12 23:00:10.378916+00:00,6.6348,+01,10.6,90.2,1004.4,7.0,2023-03-12,07:04:00,12:52:00,18:42:00,0.0
2023-03-13 00:00:10.409290+00:00,6.6348,+01,10.1,84.1,1001.5,8.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.0
2023-03-13 01:00:10.386445+00:00,6.6348,+01,11.5,94.4,1002.0,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.0
2023-03-13 02:00:10.401786+00:00,6.6348,+01,11.0,84.1,999.6,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.0
2023-03-13 03:00:10.414462+00:00,6.6348,+01,12.8,90.9,1000.6,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.0
2023-03-13 04:00:10.411449+00:00,6.6348,+01,12.5,84.1,998.9,8.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.0
2023-03-13 05:00:10.584394+00:00,6.6348,+01,13.1,85.7,999.7,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.0
2023-03-13 06:00:10.423578+00:00,6.6348,+01,12.1,81.3,997.1,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.0
2023-03-13 07:00:10.427239+00:00,6.6348,+01,13.4,81.1,999.1,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.0
2023-03-13 08:00:10.438292+00:00,6.7118,+01,13.4,85.5,998.7,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.07699999999999996
2023-03-13 09:00:10.444441+00:00,6.9266,+01,14.1,81.7,998.6,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.21479999999999944
2023-03-13 10:00:10.454936+00:00,7.7952,+01,14.0,70.8,995.3,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.8686000000000007
2023-03-13 11:00:10.477858+00:00,8.791600000000003,+01,16.4,68.0,997.3,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.9964000000000022
2023-03-13 12:00:10.466058+00:00,9.778900000000002,+01,15.0,64.0,996.8,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.9872999999999994
2023-03-13 13:00:10.486363+00:00,10.994400000000002,+01,17.0,54.0,996.2,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,1.2155000000000005
2023-03-13 14:00:10.468323+00:00,12.847800000000005,+01,15.9,62.3,995.1,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,1.8534000000000024
2023-03-13 15:00:10.484623+00:00,14.178200000000002,+01,16.4,59.0,994.3,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,1.3303999999999974
2023-03-13 16:00:10.473612+00:00,15.457600000000005,+01,13.7,84.1,992.6,3.0,2023-03-13,07:02:00,12:52:00,18:43:00,1.2794000000000025
2023-03-13 17:00:10.480846+00:00,16.166300000000003,+01,15.8,53.7,992.3,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.7086999999999986
2023-03-13 18:00:10.483191+00:00,16.228800000000007,+01,11.2,84.1,991.7,3.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.06250000000000355
2023-03-13 19:00:10.476497+00:00,16.228800000000007,+01,12.3,71.1,991.8,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.0
2023-03-13 20:00:10.478903+00:00,16.228800000000007,+01,10.7,71.3,989.8,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.0
2023-03-13 21:00:10.237268+00:00,16.228800000000007,+01,12.5,79.1,991.0,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.0
2023-03-13 22:00:10.343761+00:00,16.228800000000007,+01,9.6,84.1,990.0,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.0
2023-03-13 23:00:10.350993+00:00,16.228800000000007,+01,10.8,78.0,991.2,7.0,2023-03-13,07:02:00,12:52:00,18:43:00,0.0
2023-03-14 00:00:10.350669+00:00,16.228800000000007,+01,8.4,84.1,989.9,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.0
2023-03-14 01:00:10.336674+00:00,16.228800000000007,+01,9.5,85.4,991.0,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.0
2023-03-14 02:00:10.341343+00:00,16.228800000000007,+01,9.6,83.0,989.0,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.0
2023-03-14 03:00:10.340600+00:00,16.228800000000007,+01,9.3,94.6,990.1,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.0
2023-03-14 04:00:10.338874+00:00,16.228800000000007,+01,9.4,86.1,988.6,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.0
2023-03-14 05:00:10.337790+00:00,16.228800000000007,+01,9.8,94.2,990.0,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.0
2023-03-14 06:00:10.367527+00:00,16.228800000000007,+01,7.1,90.7,991.0,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.0
2023-03-14 07:00:10.375712+00:00,16.228800000000007,+01,7.0,93.8,993.1,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.0
2023-03-14 08:00:10.394808+00:00,16.228800000000007,+01,5.4,84.1,996.3,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.0
2023-03-14 09:00:10.419296+00:00,16.36740000000001,+01,6.0,92.4,997.5,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.13860000000000383
2023-03-14 10:00:10.437916+00:00,16.525400000000005,+01,6.3,88.4,999.3,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.15799999999999415
2023-03-14 11:00:10.388637+00:00,16.700300000000006,+01,5.3,91.8,1001.2,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.17490000000000094
2023-03-14 12:00:10.447138+00:00,16.858200000000007,+01,6.2,87.1,1003.2,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.15790000000000148
2023-03-14 13:00:10.433787+00:00,17.174600000000005,+01,5.7,88.1,1004.2,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.316399999999998
2023-03-14 14:00:10.478381+00:00,17.363000000000007,+01,4.9,84.1,1006.9,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.18840000000000146
2023-03-14 15:00:10.469420+00:00,17.579900000000006,+01,5.7,59.9,1007.7,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.21689999999999898
2023-03-14 16:00:10.495066+00:00,18.338300000000007,+01,6.8,64.4,1008.8,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.7584000000000017
2023-03-14 17:00:10.483745+00:00,18.636900000000008,+01,5.9,66.4,1009.9,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.2986000000000004
2023-03-14 18:00:10.455703+00:00,18.68790000000001,+01,4.7,84.3,1011.5,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.05100000000000193
2023-03-14 19:00:10.463857+00:00,18.68790000000001,+01,4.1,84.5,1012.1,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.0
2023-03-14 20:00:10.480194+00:00,18.68790000000001,+01,5.9,70.9,1011.8,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.0
2023-03-14 21:00:10.476777+00:00,18.68790000000001,+01,2.8,89.6,1013.2,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.0
2023-03-14 22:00:10.357477+00:00,18.68790000000001,+01,3.1,89.1,1012.9,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.0
2023-03-14 23:00:10.365233+00:00,18.68790000000001,+01,4.4,83.7,1013.2,7.0,2023-03-14,06:59:00,12:52:00,18:45:00,0.0
2023-03-15 00:00:10.378143+00:00,18.68790000000001,+01,5.1,83.8,1013.1,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.0
2023-03-15 01:00:10.367057+00:00,18.68790000000001,+01,4.2,89.3,1013.9,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.0
2023-03-15 02:00:10.495239+00:00,18.68790000000001,+01,4.3,84.1,1014.4,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.0
2023-03-15 03:00:10.367348+00:00,18.68790000000001,+01,3.5,95.0,1014.9,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.0
2023-03-15 04:00:10.353190+00:00,18.68790000000001,+01,3.7,93.0,1015.8,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.0
2023-03-15 05:00:10.355621+00:00,18.68790000000001,+01,2.2,94.4,1016.3,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.0
2023-03-15 06:00:10.442083+00:00,18.68790000000001,+01,2.1,95.4,1017.0,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.0
2023-03-15 07:00:10.491289+00:00,18.694400000000005,+01,1.9,96.9,1017.5,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.006499999999995509
2023-03-15 08:00:10.464493+00:00,18.812400000000007,+01,4.4,84.1,1018.4,2.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.1180000000000021
2023-03-15 09:00:10.477738+00:00,19.271000000000008,+01,5.1,86.7,1019.2,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.45860000000000056
2023-03-15 10:00:10.462380+00:00,20.339800000000007,+01,6.4,66.7,1019.5,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,1.0687999999999995
2023-03-15 11:00:10.464183+00:00,22.03420000000001,+01,7.0,63.0,1019.9,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,1.6944000000000017
2023-03-15 12:00:10.474425+00:00,23.778200000000005,+01,8.4,65.2,1019.7,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,1.7439999999999962
2023-03-15 13:00:10.478307+00:00,25.193800000000007,+01,8.6,53.6,1019.6,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,1.4156000000000013
2023-03-15 14:00:10.475642+00:00,26.79020000000001,+01,9.2,56.3,1019.2,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,1.5964000000000027
2023-03-15 15:00:10.478917+00:00,28.15160000000001,+01,8.8,51.4,1019.1,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,1.3613999999999997
2023-03-15 16:00:10.478771+00:00,28.705100000000005,+01,8.3,54.5,1018.0,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.5534999999999961
2023-03-15 17:00:10.511775+00:00,28.86930000000001,+01,8.0,57.0,1018.8,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.16420000000000456
2023-03-15 18:00:10.485098+00:00,28.88310000000001,+01,7.8,62.2,1018.2,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.013799999999999812
2023-03-15 19:00:10.498375+00:00,28.88310000000001,+01,7.0,63.9,1018.9,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.0
2023-03-15 20:00:10.520042+00:00,28.88310000000001,+01,5.2,84.1,1017.5,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.0
2023-03-15 21:00:10.493785+00:00,28.88310000000001,+01,5.9,67.6,1018.4,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.0
2023-03-15 22:00:10.375023+00:00,28.88310000000001,+01,6.9,77.4,1017.6,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.0
2023-03-15 23:00:10.389737+00:00,28.88310000000001,+01,6.3,75.2,1017.7,7.0,2023-03-15,06:57:00,12:52:00,18:47:00,0.0
2023-03-16 00:00:10.388697+00:00,28.88310000000001,+01,6.8,84.8,1016.8,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.0
2023-03-16 01:00:10.377790+00:00,28.88310000000001,+01,6.5,80.0,1017.1,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.0
2023-03-16 02:00:10.504064+00:00,28.88310000000001,+01,6.2,90.9,1015.5,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.0
2023-03-16 03:00:10.606850+00:00,28.88310000000001,+01,6.0,85.8,1015.3,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.0
2023-03-16 04:00:10.503268+00:00,28.88310000000001,+01,6.3,83.4,1013.7,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.0
2023-03-16 05:00:10.547284+00:00,28.88310000000001,+01,6.4,78.0,1014.3,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.0
2023-03-16 06:00:10.547637+00:00,28.88310000000001,+01,5.9,84.1,1012.4,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.0
2023-03-16 07:00:10.531082+00:00,28.915600000000005,+01,6.6,69.4,1013.9,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.03249999999999531
2023-03-16 08:00:10.419056+00:00,29.081100000000006,+01,7.4,66.7,1013.1,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.16550000000000153
2023-03-16 09:00:10.521900+00:00,29.27960000000001,+01,8.4,60.3,1013.9,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.19850000000000279
2023-03-16 10:00:10.516055+00:00,29.649400000000007,+01,9.7,61.8,1013.0,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.3697999999999979
2023-03-16 11:00:10.508718+00:00,30.24140000000001,+01,11.7,51.9,1013.0,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.5920000000000023
2023-03-16 12:00:10.540634+00:00,31.785100000000007,+01,11.1,84.1,1010.8,6.0,2023-03-16,06:55:00,12:51:00,18:48:00,1.5436999999999976
2023-03-16 13:00:10.552963+00:00,33.63810000000001,+01,13.8,44.9,1011.5,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,1.8530000000000015
2023-03-16 14:00:10.564143+00:00,35.47030000000001,+01,14.2,53.6,1010.0,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,1.8322000000000003
2023-03-16 15:00:10.491064+00:00,37.0408,+01,14.2,44.7,1010.1,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,1.5704999999999885
2023-03-16 16:00:10.529950+00:00,37.63660000000001,+01,13.0,52.5,1008.1,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.5958000000000112
2023-03-16 17:00:10.438823+00:00,37.904,+01,12.4,48.7,1009.4,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.267399999999995
2023-03-16 18:00:10.491314+00:00,37.921200000000006,+01,10.4,84.1,1008.1,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.017200000000002547
2023-03-16 19:00:10.418813+00:00,37.921200000000006,+01,11.7,48.2,1008.7,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.0
2023-03-16 20:00:10.461946+00:00,37.921200000000006,+01,10.0,84.1,1007.3,5.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.0
2023-03-16 21:00:10.435921+00:00,37.921200000000006,+01,11.9,55.0,1007.7,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.0
2023-03-16 22:00:10.523735+00:00,37.921200000000006,+01,9.8,84.1,1006.8,5.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.0
2023-03-16 23:00:10.386688+00:00,37.921200000000006,+01,11.2,56.9,1007.8,7.0,2023-03-16,06:55:00,12:51:00,18:48:00,0.0
2023-03-17 00:00:10.401927+00:00,37.921200000000006,+01,11.4,59.2,1006.4,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.0
2023-03-17 01:00:10.385305+00:00,37.921200000000006,+01,10.2,59.4,1007.5,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.0
2023-03-17 02:00:10.392747+00:00,37.921200000000006,+01,8.4,84.1,1006.1,6.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.0
2023-03-17 03:00:10.390015+00:00,37.921200000000006,+01,9.5,63.6,1007.0,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.0
2023-03-17 04:00:10.392978+00:00,37.921200000000006,+01,8.1,84.1,1006.0,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.0
2023-03-17 05:00:10.404218+00:00,37.921200000000006,+01,9.3,64.4,1007.0,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.0
2023-03-17 06:00:10.628673+00:00,37.921200000000006,+01,9.3,69.8,1006.1,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.0
2023-03-17 07:00:10.575138+00:00,37.9295,+01,9.5,65.4,1006.8,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.008299999999991314
2023-03-17 08:00:10.545664+00:00,38.05500000000001,+01,8.1,84.1,1006.8,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.1255000000000095
2023-03-17 09:00:10.558940+00:00,38.2837,+01,12.1,64.9,1007.6,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.22869999999999635
2023-03-17 10:00:10.557582+00:00,38.5408,+01,11.0,71.8,1007.4,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.2570999999999941
2023-03-17 11:00:10.548611+00:00,39.188500000000005,+01,13.5,62.1,1007.4,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.6477000000000075
2023-03-17 12:00:10.538578+00:00,39.75500000000001,+01,14.3,64.4,1006.6,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.5665000000000049
2023-03-17 13:00:10.549533+00:00,40.49570000000001,+01,16.8,57.6,1006.5,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.7406999999999968
2023-03-17 14:00:10.578449+00:00,41.610600000000005,+01,13.6,84.1,1005.7,8.0,2023-03-17,06:53:00,12:51:00,18:50:00,1.1148999999999987
2023-03-17 15:00:10.641440+00:00,41.820800000000006,+01,16.3,53.6,1006.2,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.2102000000000004
2023-03-17 16:00:10.462794+00:00,41.8843,+01,13.7,66.1,1005.9,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.06349999999999767
2023-03-17 17:00:10.523770+00:00,41.91610000000001,+01,14.9,62.6,1006.5,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.03180000000000405
2023-03-17 18:00:10.535744+00:00,41.92770000000001,+01,10.2,84.1,1006.8,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.011600000000001387
2023-03-17 19:00:10.456317+00:00,41.92770000000001,+01,13.0,70.6,1007.3,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.0
2023-03-17 20:00:10.517079+00:00,41.92770000000001,+01,9.7,82.9,1007.3,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.0
2023-03-17 21:00:10.662828+00:00,41.92770000000001,+01,11.9,76.1,1008.0,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.0
2023-03-17 22:00:10.477165+00:00,41.92770000000001,+01,6.2,84.1,1007.5,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.0
2023-03-17 23:00:10.445641+00:00,41.92770000000001,+01,11.6,88.4,1008.4,7.0,2023-03-17,06:53:00,12:51:00,18:50:00,0.0
2023-03-18 00:00:10.645947+00:00,41.92770000000001,+01,10.9,84.0,1007.8,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.0
2023-03-18 01:00:10.472456+00:00,41.92770000000001,+01,11.4,89.9,1008.9,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.0
2023-03-18 02:00:10.438871+00:00,41.92770000000001,+01,9.1,87.4,1008.1,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.0
2023-03-18 03:00:10.441268+00:00,41.92770000000001,+01,10.2,93.9,1008.9,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.0
2023-03-18 04:00:10.437048+00:00,41.92770000000001,+01,9.3,97.3,1008.3,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.0
2023-03-18 05:00:10.435605+00:00,41.92770000000001,+01,9.2,94.9,1009.4,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.0
2023-03-18 06:00:10.633828+00:00,41.92770000000001,+01,9.3,91.2,1008.2,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.0
2023-03-18 07:00:10.654416+00:00,41.955000000000005,+01,9.4,95.6,1009.9,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.02729999999999677
2023-03-18 08:00:10.675126+00:00,42.107200000000006,+01,10.0,97.0,1009.5,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.15220000000000056
2023-03-18 09:00:10.642777+00:00,42.24640000000001,+01,10.9,89.2,1010.5,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.13920000000000243
2023-03-18 10:00:10.679502+00:00,43.00220000000001,+01,10.9,90.0,1009.2,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.7558000000000007
2023-03-18 11:00:10.688379+00:00,44.51690000000001,+01,13.3,77.4,1010.6,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,1.5146999999999977
2023-03-18 12:00:10.665888+00:00,45.7255,+01,14.9,67.7,1009.4,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,1.20859999999999
2023-03-18 13:00:10.692761+00:00,46.27360000000001,+01,15.1,67.6,1010.2,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.5481000000000122
2023-03-18 14:00:10.667062+00:00,46.562900000000006,+01,14.9,67.0,1008.8,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.2892999999999972
2023-03-18 15:00:10.715925+00:00,46.90840000000001,+01,14.6,66.1,1009.2,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.34550000000000125
2023-03-18 16:00:10.684531+00:00,47.0063,+01,11.6,84.1,1008.3,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.09789999999999566
2023-03-18 17:00:10.686575+00:00,47.06000000000001,+01,13.0,81.9,1009.2,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.0537000000000063
2023-03-18 18:00:10.713511+00:00,47.0714,+01,10.4,84.1,1009.0,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.011399999999987642
2023-03-18 19:00:10.681667+00:00,47.0714,+01,11.7,84.3,1010.2,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.0
2023-03-18 20:00:10.683062+00:00,47.0714,+01,10.7,90.1,1009.6,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.0
2023-03-18 21:00:10.686119+00:00,47.0714,+01,11.8,83.9,1010.8,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.0
2023-03-18 22:00:10.568009+00:00,47.0714,+01,9.8,91.3,1010.5,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.0
2023-03-18 23:00:10.534024+00:00,47.0714,+01,10.6,95.6,1011.1,7.0,2023-03-18,06:51:00,12:51:00,18:52:00,0.0
